image_path,original_class,unified_label,unified_class,source,azh_split
data/AZH/train/diabetic/64_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/BG/19.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0048.jpg,venous,3,venous,Medetec,train
data/AZH/train/venous/55_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/venous/105_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/no wound/11.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/154_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/venous/leg-ulcer-case-2-9.jpg,venous,3,venous,Medetec,train
data/Medetec/diabetic/foot-ulcer-3-3.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/toes/toes-0011.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/diabetic/53_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/BG/30.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/toes/toes-0008.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/venous/120_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/5_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/BG/14.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcer-case-3-6.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/114_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/no wound/51.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/surgical/63_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/no wound/9.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer1-2.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/surgical/61_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/pressure/superficial-pressure-ulcer0007.jpg,pressure,1,pressure,Medetec,train
data/Medetec/pressure/treating--pressure-ulcers0009.jpg,pressure,1,pressure,Medetec,train
data/Medetec/pressure/treating--pressure-ulcers012.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/pressure/34_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/pressure/healing-pressure-ulcer-0004.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/pressure/60_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/venous/46_1.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/venous/89_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/venous/49_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/pressure/13_2.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/toes/toes-0032.jpg,toes,0,diabetic,Medetec,train
data/Medetec/diabetic/foot-ulcer1-3.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/toes/toes-0022.jpg,toes,0,diabetic,Medetec,train
data/Medetec/venous/leg-ulcers-0094.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/149_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/venous/101_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/pressure/sloughy-pressure-ulcer-0035.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/pressure/4_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/surgical/3_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/venous/95_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/128_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/pressure/sloughy-presure-ulcer-0036.jpg,pressure,1,pressure,Medetec,train
data/Medetec/pressure/treating--pressure-ulcers008.jpg,pressure,1,pressure,Medetec,train
data/Medetec/pressure/pressure-ulcer-on-foot-0043.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/venous/150_1.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/no wound/40.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/83_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/12_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0073.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/53.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/64_1.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0055.jpg,venous,3,venous,Medetec,train
data/AZH/train/surgical/109_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-3-5.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/venous/154_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/BG/41.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/71_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/pressure/necrotic-pressure-ulcer-0018.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0051.jpg,venous,3,venous,Medetec,train
data/Medetec/diabetic/foot-ulcer-0031.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/diabetic/99_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/103_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0110.jpg,venous,3,venous,Medetec,train
data/AZH/train/pressure/5_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-2-3.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/venous/144_1.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/BG/48.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/no wound/44.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/toes/toes-0010.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/surgical/110_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/surgical/31_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/surgical/20_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-0022.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/pressure/undermining0014.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/diabetic/71_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/131_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-0016.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/no wound/59.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/venous/healing-venous-leg-ulcers-with-skin-staining.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/63.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/87_3.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/no wound/30.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0046.jpg,venous,3,venous,Medetec,train
data/Medetec/pressure/sloughy-pressure-ulcer-0005.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/pressure/77_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer1-8.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/pressure/sloughy-pressure-ulcer-0031.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/surgical/39_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0078.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/44.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/toes/toes-0029.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/pressure/21_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/pressure/healing-pressure-ulcer-0014.jpg,pressure,1,pressure,Medetec,train
data/Medetec/diabetic/foot-ulcer1-4.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/no wound/42.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/77_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-3-6.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/pressure/25_1.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/diabetic/77_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/53_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0006.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/9_1.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/pressure/treating--pressure-ulcers011.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/venous/62_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/venous/case-1-3-inadequately-bandaged.jpg,venous,3,venous,Medetec,train
data/Medetec/pressure/sloughy-pressure-ulcer-0030.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/diabetic/9_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/131_1.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/11_2.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/pressure/45_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/diabetic/36_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/no wound/23.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcer-case-3-2.jpg,venous,3,venous,Medetec,train
data/AZH/train/no wound/4.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/122_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/toes/toes-0013.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/surgical/95_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer1-6.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/pressure/necrotic-pressure-ulcer-0006.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/surgical/96_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/surgical/41_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/pressure/25_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/no wound/37.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0033.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/16_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/pressure/undermining0006.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0012.jpg,venous,3,venous,Medetec,train
data/AZH/train/surgical/75_1.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/pressure/35_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/BG/68.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/27_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/BG/29.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/pressure/pressure-ulcer-on-foot-0017.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0063.jpg,venous,3,venous,Medetec,train
data/Medetec/pressure/sloughy-pressure-ulcer-0011.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0097.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/59.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/surgical/23_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/pressure/superficial-pressure-ulcer0015.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0035.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/146_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/venous/143_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/pressure/pressure-ulcer-on-foot-0046.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/diabetic/143_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/86_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/15_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-2-2.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/BG/8.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/15_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-0001.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/pressure/63_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/diabetic/98_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/109_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/93_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/venous/41_1.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/25_1.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/diabetic/91_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/venous/sloughy-leg-ulcer-0101-1.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/36.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/toes/toes-0025.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/venous/80_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/venous/38_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0036.jpg,venous,3,venous,Medetec,train
data/AZH/train/pressure/47_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/surgical/120_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/surgical/8_1.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/no wound/32.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/pressure/sloughy-pressure-ulcer-0006.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/BG/34.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/132_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/venous/35_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0015.jpg,venous,3,venous,Medetec,train
data/AZH/train/pressure/38_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0007.jpg,venous,3,venous,Medetec,train
data/AZH/train/no wound/69.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/8_1.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/104_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/pressure/superficial-pressure-ulcer0018.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/surgical/90_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/pressure/pressure-ulcer-on-foot-0045.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/diabetic/141_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/pressure/treating--pressure-ulcers0006.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/surgical/67_1.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/venous/111_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/pressure/pressure-ulcer-on-foot-0049.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0042.jpg,venous,3,venous,Medetec,train
data/AZH/train/no wound/47.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/96_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/BG/35.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/diabetic/74_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/surgical/87_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/Medetec/venous/case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,venous,3,venous,Medetec,train
data/AZH/train/BG/10.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/pressure/healing-pressure-ulcer-0021.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/venous/131_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/BG/57.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/venous/85_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/pressure/pressure-ulcer-on-foot-0024.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/venous/118_1.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-0072.jpg,venous,3,venous,Medetec,train
data/AZH/train/pressure/1_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/pressure/92_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/surgical/71_0.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/diabetic/146_2.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/Medetec/toes/toes-0040.jpg,toes,0,diabetic,Medetec,train
data/Medetec/pressure/superficial-pressure-ulcer0006.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/no wound/35.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcer-case-2-5.jpg,venous,3,venous,Medetec,train
data/Medetec/diabetic/foot-ulcer-0006.jpg,diabetic,0,diabetic,Medetec,train
data/Medetec/toes/toes-0009.jpg,toes,0,diabetic,Medetec,train
data/AZH/train/no wound/50.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/BG/23.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-2-1.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/pressure/86_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/pressure/healing-pressure-ulcer-0015.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/surgical/64_1.jpg,surgical,2,surgical,AZH-azh_train,train
data/AZH/train/venous/68_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/BG/15.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/BG/66.jpg,BG,4,no_wound,AZH-azh_train,train
data/Medetec/venous/leg-ulcers-with-punched-out-apperance-1.jpg,venous,3,venous,Medetec,train
data/Medetec/pressure/treating--pressure-ulcers013.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/venous/137_0.jpg,venous,3,venous,AZH-azh_train,train
data/Medetec/diabetic/foot-ulcer-0024.jpg,diabetic,0,diabetic,Medetec,train
data/AZH/train/pressure/42_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/pressure/superficial-pressure-ulcer0011.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/pressure/13_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/Medetec/pressure/sloughy-pressure-ulcer-0023.jpg,pressure,1,pressure,Medetec,train
data/Medetec/pressure/healing-pressure-ulcer-0022.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/no wound/24.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/toes/toes-0031.jpg,toes,0,diabetic,Medetec,train
data/Medetec/venous/leg-ulcers-0025.jpg,venous,3,venous,Medetec,train
data/AZH/train/diabetic/26_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/venous/40_7.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/no wound/58.jpg,no wound,4,no_wound,AZH-azh_train,train
data/AZH/train/no wound/3.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/pressure/healing-pressure-ulcer-0011.jpg,pressure,1,pressure,Medetec,train
data/AZH/train/diabetic/66_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/venous/24_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/78_1.jpg,diabetic,0,diabetic,AZH-azh_train,train
data/AZH/train/pressure/9_0.jpg,pressure,1,pressure,AZH-azh_train,train
data/AZH/train/BG/50.jpg,BG,4,no_wound,AZH-azh_train,train
data/AZH/train/no wound/25.jpg,no wound,4,no_wound,AZH-azh_train,train
data/Medetec/pressure/sloughy-pressure-ulcer-0016.jpg,pressure,1,pressure,Medetec,train
data/Medetec/venous/leg-ulcers-0059.jpg,venous,3,venous,Medetec,train
data/AZH/train/venous/128_0.jpg,venous,3,venous,AZH-azh_train,train
data/AZH/train/diabetic/147_0.jpg,diabetic,0,diabetic,AZH-azh_train,train
