image_path,mask_path,split,has_wound,bbox_yolo,wound_pixels,source
data/FUSeg/train/images/0927.png,data/FUSeg/train/labels/0927.png,train,True,"[[0, 0.3388671875, 0.65234375, 0.0625, 0.076171875]]",869,FUSeg
data/FUSeg/train/images/0687.png,data/FUSeg/train/labels/0687.png,train,True,"[[0, 0.470703125, 0.4208984375, 0.462890625, 0.3046875]]",8735,FUSeg
data/FUSeg/train/images/0994.png,data/FUSeg/train/labels/0994.png,train,True,"[[0, 0.28125, 0.5166015625, 0.322265625, 0.1484375]]",3465,FUSeg
data/FUSeg/train/images/0449.png,data/FUSeg/train/labels/0449.png,train,True,"[[0, 0.396484375, 0.5830078125, 0.052734375, 0.08984375]]",906,FUSeg
data/FUSeg/train/images/0523.png,data/FUSeg/train/labels/0523.png,train,True,"[[0, 0.14453125, 0.814453125, 0.291015625, 0.173828125]]",3978,FUSeg
data/AZH/test/no wound/83.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0242.png,data/FUSeg/train/labels/0242.png,train,True,"[[0, 0.384765625, 0.4677734375, 0.162109375, 0.23828125]]",6163,FUSeg
data/FUSeg/train/images/0952.png,data/FUSeg/train/labels/0952.png,train,True,"[[0, 0.314453125, 0.638671875, 0.080078125, 0.091796875]]",1376,FUSeg
data/FUSeg/train/images/0828.png,data/FUSeg/train/labels/0828.png,train,True,"[[0, 0.302734375, 0.482421875, 0.091796875, 0.103515625]]",1810,FUSeg
data/AZH/train/no wound/33.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0970.png,data/FUSeg/train/labels/0970.png,train,True,"[[0, 0.3056640625, 0.544921875, 0.24609375, 0.080078125]]",2485,FUSeg
data/FUSeg/train/images/0601.png,data/FUSeg/train/labels/0601.png,train,True,"[[0, 0.31640625, 0.3349609375, 0.177734375, 0.09765625]]",2556,FUSeg
data/FUSeg/train/images/0442.png,data/FUSeg/train/labels/0442.png,train,True,"[[0, 0.3173828125, 0.4130859375, 0.1484375, 0.25390625]]",3933,FUSeg
data/FUSeg/train/images/0930.png,data/FUSeg/train/labels/0930.png,train,True,"[[0, 0.3623046875, 0.423828125, 0.24609375, 0.248046875]]",1782,FUSeg
data/FUSeg/train/images/0506.png,data/FUSeg/train/labels/0506.png,train,True,"[[0, 0.349609375, 0.537109375, 0.466796875, 0.310546875]]",13181,FUSeg
data/FUSeg/train/images/0512.png,data/FUSeg/train/labels/0512.png,train,True,"[[0, 0.32421875, 0.466796875, 0.462890625, 0.251953125]]",4002,FUSeg
data/AZH/train/BG/33.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0083.png,data/FUSeg/train/labels/0083.png,train,True,"[[0, 0.2373046875, 0.376953125, 0.05859375, 0.060546875]]",579,FUSeg
data/FUSeg/train/images/0570.png,data/FUSeg/train/labels/0570.png,train,True,"[[0, 0.4833984375, 0.33203125, 0.52734375, 0.666015625]]",16630,FUSeg
data/FUSeg/train/images/0606.png,data/FUSeg/train/labels/0606.png,train,True,"[[0, 0.4599609375, 0.2919921875, 0.1015625, 0.109375]]",1698,FUSeg
data/FUSeg/train/images/0857.png,data/FUSeg/train/labels/0857.png,train,True,"[[0, 0.22265625, 0.44140625, 0.150390625, 0.197265625]]",3045,FUSeg
data/FUSeg/train/images/0428.png,data/FUSeg/train/labels/0428.png,train,True,"[[0, 0.6025390625, 0.390625, 0.37890625, 0.404296875]]",19871,FUSeg
data/FUSeg/train/images/0325.png,data/FUSeg/train/labels/0325.png,train,True,"[[0, 0.3798828125, 0.54296875, 0.03125, 0.052734375]]",272,FUSeg
data/AZH/test/no wound/99.jpg,,train,False,[],0,AZH-test/no wound
data/AZH/train/BG/72.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0185.png,data/FUSeg/train/labels/0185.png,train,True,"[[0, 0.2998046875, 0.34765625, 0.07421875, 0.068359375]]",932,FUSeg
data/FUSeg/train/images/0104.png,data/FUSeg/train/labels/0104.png,train,True,"[[0, 0.3623046875, 0.4267578125, 0.21875, 0.16796875]]",5991,FUSeg
data/FUSeg/train/images/0998.png,data/FUSeg/train/labels/0998.png,train,True,"[[0, 0.3955078125, 0.54296875, 0.10546875, 0.240234375]]",2357,FUSeg
data/FUSeg/train/images/0719.png,data/FUSeg/train/labels/0719.png,train,True,"[[0, 0.421875, 0.7509765625, 0.103515625, 0.0859375]]",1775,FUSeg
data/FUSeg/train/images/0174.png,data/FUSeg/train/labels/0174.png,train,True,"[[0, 0.3525390625, 0.541015625, 0.07421875, 0.099609375]]",1340,FUSeg
data/FUSeg/train/images/0776.png,data/FUSeg/train/labels/0776.png,train,True,"[[0, 0.3818359375, 0.4775390625, 0.1328125, 0.1015625]]",2497,FUSeg
data/AZH/train/no wound/25.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0967.png,data/FUSeg/train/labels/0967.png,train,True,"[[0, 0.419921875, 0.4375, 0.060546875, 0.068359375]]",370,FUSeg
data/AZH/test/no wound/87.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0302.png,data/FUSeg/train/labels/0302.png,train,True,"[[0, 0.5712890625, 0.326171875, 0.3671875, 0.369140625]]",16452,FUSeg
data/FUSeg/train/images/0501.png,data/FUSeg/train/labels/0501.png,train,True,"[[0, 0.365234375, 0.5693359375, 0.365234375, 0.09765625]]",2869,FUSeg
data/FUSeg/train/images/0700.png,data/FUSeg/train/labels/0700.png,train,True,"[[0, 0.4375, 0.4453125, 0.052734375, 0.052734375]]",412,FUSeg
data/FUSeg/train/images/0792.png,data/FUSeg/train/labels/0792.png,train,True,"[[0, 0.3701171875, 0.4970703125, 0.26171875, 0.36328125]]",4769,FUSeg
data/AZH/train/no wound/73.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0249.png,data/FUSeg/train/labels/0249.png,train,True,"[[0, 0.380859375, 0.478515625, 0.060546875, 0.056640625]]",614,FUSeg
data/FUSeg/train/images/0218.png,data/FUSeg/train/labels/0218.png,train,True,"[[0, 0.3115234375, 0.5751953125, 0.09765625, 0.23828125]]",4225,FUSeg
data/AZH/train/BG/38.jpg,,train,False,[],0,AZH-train/BG
data/AZH/test/BG/95.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0311.png,data/FUSeg/train/labels/0311.png,train,True,"[[0, 0.3759765625, 0.4990234375, 0.15234375, 0.0859375]]",2489,FUSeg
data/AZH/train/BG/9.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0088.png,data/FUSeg/train/labels/0088.png,train,True,"[[0, 0.384765625, 0.5341796875, 0.529296875, 0.23828125]]",6246,FUSeg
data/FUSeg/train/images/0891.png,data/FUSeg/train/labels/0891.png,train,True,"[[0, 0.474609375, 0.384765625, 0.154296875, 0.091796875]]",2489,FUSeg
data/AZH/test/no wound/89.jpg,,train,False,[],0,AZH-test/no wound
data/AZH/train/no wound/69.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0527.png,data/FUSeg/train/labels/0527.png,train,True,"[[0, 0.3701171875, 0.4404296875, 0.0625, 0.05078125]]",570,FUSeg
data/FUSeg/train/images/0575.png,data/FUSeg/train/labels/0575.png,train,True,"[[0, 0.26953125, 0.580078125, 0.154296875, 0.083984375]]",1791,FUSeg
data/AZH/train/no wound/45.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0240.png,data/FUSeg/train/labels/0240.png,train,True,"[[0, 0.40625, 0.33984375, 0.134765625, 0.099609375]]",2191,FUSeg
data/FUSeg/train/images/0605.png,data/FUSeg/train/labels/0605.png,train,True,"[[0, 0.2939453125, 0.41015625, 0.15625, 0.197265625]]",2866,FUSeg
data/FUSeg/train/images/0239.png,data/FUSeg/train/labels/0239.png,train,True,"[[0, 0.373046875, 0.4404296875, 0.353515625, 0.23828125]]",4680,FUSeg
data/FUSeg/train/images/0649.png,data/FUSeg/train/labels/0649.png,train,True,"[[0, 0.375, 0.4462890625, 0.080078125, 0.078125]]",1001,FUSeg
data/FUSeg/train/images/0432.png,data/FUSeg/train/labels/0432.png,train,True,"[[0, 0.4130859375, 0.43359375, 0.27734375, 0.201171875]]",2866,FUSeg
data/FUSeg/train/images/0526.png,data/FUSeg/train/labels/0526.png,train,True,"[[0, 0.3505859375, 0.4833984375, 0.06640625, 0.05078125]]",509,FUSeg
data/FUSeg/train/images/0038.png,data/FUSeg/train/labels/0038.png,train,True,"[[0, 0.421875, 0.435546875, 0.201171875, 0.287109375]]",1770,FUSeg
data/FUSeg/train/images/0288.png,data/FUSeg/train/labels/0288.png,train,True,"[[0, 0.4052734375, 0.3876953125, 0.03515625, 0.05859375]]",234,FUSeg
data/AZH/train/BG/55.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0515.png,data/FUSeg/train/labels/0515.png,train,True,"[[0, 0.28125, 0.4482421875, 0.037109375, 0.04296875]]",297,FUSeg
data/FUSeg/train/images/0633.png,data/FUSeg/train/labels/0633.png,train,True,"[[0, 0.38671875, 0.5751953125, 0.181640625, 0.1328125]]",4491,FUSeg
data/AZH/train/no wound/50.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0028.png,data/FUSeg/train/labels/0028.png,train,True,"[[0, 0.3896484375, 0.5341796875, 0.03125, 0.01953125]]",103,FUSeg
data/FUSeg/train/images/0663.png,data/FUSeg/train/labels/0663.png,train,True,"[[0, 0.52734375, 0.404296875, 0.291015625, 0.212890625]]",11772,FUSeg
data/FUSeg/train/images/0664.png,data/FUSeg/train/labels/0664.png,train,True,"[[0, 0.3427734375, 0.45703125, 0.359375, 0.095703125]]",4786,FUSeg
data/FUSeg/train/images/0502.png,data/FUSeg/train/labels/0502.png,train,False,[],0,FUSeg
data/FUSeg/train/images/0576.png,data/FUSeg/train/labels/0576.png,train,True,"[[0, 0.2744140625, 0.521484375, 0.16015625, 0.072265625]]",1659,FUSeg
data/FUSeg/train/images/0050.png,data/FUSeg/train/labels/0050.png,train,True,"[[0, 0.2861328125, 0.537109375, 0.11328125, 0.111328125]]",2229,FUSeg
data/FUSeg/train/images/0995.png,data/FUSeg/train/labels/0995.png,train,True,"[[0, 0.4873046875, 0.3330078125, 0.47265625, 0.484375]]",34678,FUSeg
data/FUSeg/train/images/0283.png,data/FUSeg/train/labels/0283.png,train,True,"[[0, 0.365234375, 0.4609375, 0.056640625, 0.076171875]]",490,FUSeg
data/FUSeg/train/images/0070.png,data/FUSeg/train/labels/0070.png,train,True,"[[0, 0.3408203125, 0.427734375, 0.21484375, 0.439453125]]",5411,FUSeg
data/FUSeg/train/images/0295.png,data/FUSeg/train/labels/0295.png,train,True,"[[0, 0.265625, 0.6591796875, 0.197265625, 0.140625]]",3397,FUSeg
data/FUSeg/train/images/0406.png,data/FUSeg/train/labels/0406.png,train,True,"[[0, 0.2666015625, 0.595703125, 0.06640625, 0.056640625]]",557,FUSeg
data/FUSeg/train/images/0493.png,data/FUSeg/train/labels/0493.png,train,True,"[[0, 0.3349609375, 0.4423828125, 0.32421875, 0.41796875]]",11199,FUSeg
data/AZH/train/BG/69.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0672.png,data/FUSeg/train/labels/0672.png,train,True,"[[0, 0.365234375, 0.5615234375, 0.091796875, 0.3359375]]",1871,FUSeg
data/AZH/train/BG/66.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0446.png,data/FUSeg/train/labels/0446.png,train,True,"[[0, 0.3779296875, 0.646484375, 0.07421875, 0.126953125]]",1650,FUSeg
data/AZH/train/BG/16.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0257.png,data/FUSeg/train/labels/0257.png,train,True,"[[0, 0.2939453125, 0.435546875, 0.203125, 0.294921875]]",4830,FUSeg
data/FUSeg/train/images/0220.png,data/FUSeg/train/labels/0220.png,train,True,"[[0, 0.3408203125, 0.455078125, 0.36328125, 0.091796875]]",4791,FUSeg
data/FUSeg/train/images/0727.png,data/FUSeg/train/labels/0727.png,train,True,"[[0, 0.3173828125, 0.4228515625, 0.36328125, 0.1796875]]",3261,FUSeg
data/FUSeg/train/images/0938.png,data/FUSeg/train/labels/0938.png,train,True,"[[0, 0.3330078125, 0.5888671875, 0.1875, 0.23828125]]",8142,FUSeg
data/FUSeg/train/images/0558.png,data/FUSeg/train/labels/0558.png,train,True,"[[0, 0.296875, 0.515625, 0.072265625, 0.095703125]]",1201,FUSeg
data/FUSeg/train/images/0696.png,data/FUSeg/train/labels/0696.png,train,True,"[[0, 0.310546875, 0.48828125, 0.052734375, 0.048828125]]",556,FUSeg
data/FUSeg/train/images/0472.png,data/FUSeg/train/labels/0472.png,train,True,"[[0, 0.3974609375, 0.513671875, 0.2265625, 0.138671875]]",6337,FUSeg
data/FUSeg/train/images/0194.png,data/FUSeg/train/labels/0194.png,train,True,"[[0, 0.400390625, 0.3984375, 0.103515625, 0.107421875]]",2148,FUSeg
data/AZH/test/no wound/81.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0290.png,data/FUSeg/train/labels/0290.png,train,True,"[[0, 0.3642578125, 0.498046875, 0.1015625, 0.083984375]]",1323,FUSeg
data/FUSeg/train/images/0586.png,data/FUSeg/train/labels/0586.png,train,True,"[[0, 0.4033203125, 0.458984375, 0.140625, 0.138671875]]",3857,FUSeg
data/FUSeg/train/images/0782.png,data/FUSeg/train/labels/0782.png,train,True,"[[0, 0.4033203125, 0.611328125, 0.04296875, 0.095703125]]",652,FUSeg
data/FUSeg/train/images/0102.png,data/FUSeg/train/labels/0102.png,train,True,"[[0, 0.2841796875, 0.517578125, 0.0703125, 0.103515625]]",1377,FUSeg
data/FUSeg/train/images/0909.png,data/FUSeg/train/labels/0909.png,train,True,"[[0, 0.41796875, 0.4970703125, 0.185546875, 0.1015625]]",3423,FUSeg
data/FUSeg/train/images/0372.png,data/FUSeg/train/labels/0372.png,train,True,"[[0, 0.4208984375, 0.5166015625, 0.203125, 0.125]]",4507,FUSeg
data/FUSeg/train/images/0459.png,data/FUSeg/train/labels/0459.png,train,True,"[[0, 0.2861328125, 0.462890625, 0.38671875, 0.166015625]]",2849,FUSeg
data/FUSeg/train/images/0036.png,data/FUSeg/train/labels/0036.png,train,True,"[[0, 0.376953125, 0.552734375, 0.220703125, 0.388671875]]",3430,FUSeg
data/FUSeg/train/images/0221.png,data/FUSeg/train/labels/0221.png,train,True,"[[0, 0.3642578125, 0.4931640625, 0.015625, 0.046875]]",131,FUSeg
data/FUSeg/train/images/0529.png,data/FUSeg/train/labels/0529.png,train,True,"[[0, 0.416015625, 0.3388671875, 0.091796875, 0.10546875]]",1273,FUSeg
data/FUSeg/train/images/0422.png,data/FUSeg/train/labels/0422.png,train,True,"[[0, 0.3095703125, 0.5966796875, 0.09765625, 0.22265625]]",3428,FUSeg
data/FUSeg/train/images/0884.png,data/FUSeg/train/labels/0884.png,train,True,"[[0, 0.3916015625, 0.478515625, 0.28515625, 0.396484375]]",22288,FUSeg
data/FUSeg/train/images/0759.png,data/FUSeg/train/labels/0759.png,train,True,"[[0, 0.2880859375, 0.431640625, 0.29296875, 0.220703125]]",9678,FUSeg
data/FUSeg/train/images/0997.png,data/FUSeg/train/labels/0997.png,train,True,"[[0, 0.4013671875, 0.5107421875, 0.1640625, 0.08203125]]",2424,FUSeg
data/FUSeg/train/images/0756.png,data/FUSeg/train/labels/0756.png,train,True,"[[0, 0.4169921875, 0.4599609375, 0.0234375, 0.02734375]]",133,FUSeg
data/AZH/train/no wound/71.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0318.png,data/FUSeg/train/labels/0318.png,train,True,"[[0, 0.36328125, 0.470703125, 0.048828125, 0.119140625]]",919,FUSeg
data/FUSeg/train/images/0196.png,data/FUSeg/train/labels/0196.png,train,True,"[[0, 0.49609375, 0.2431640625, 0.228515625, 0.1796875]]",7304,FUSeg
data/FUSeg/train/images/0846.png,data/FUSeg/train/labels/0846.png,train,True,"[[0, 0.447265625, 0.4423828125, 0.072265625, 0.0703125]]",919,FUSeg
data/AZH/train/no wound/16.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0819.png,data/FUSeg/train/labels/0819.png,train,True,"[[0, 0.3134765625, 0.5048828125, 0.46484375, 0.24609375]]",15102,FUSeg
data/FUSeg/train/images/0167.png,data/FUSeg/train/labels/0167.png,train,True,"[[0, 0.3056640625, 0.46484375, 0.5, 0.259765625]]",4410,FUSeg
data/FUSeg/train/images/0304.png,data/FUSeg/train/labels/0304.png,train,True,"[[0, 0.3984375, 0.615234375, 0.060546875, 0.064453125]]",602,FUSeg
data/FUSeg/train/images/0498.png,data/FUSeg/train/labels/0498.png,train,True,"[[0, 0.404296875, 0.462890625, 0.138671875, 0.083984375]]",1635,FUSeg
data/AZH/train/BG/20.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0959.png,data/FUSeg/train/labels/0959.png,train,True,"[[0, 0.427734375, 0.3671875, 0.263671875, 0.322265625]]",4057,FUSeg
data/FUSeg/train/images/0984.png,data/FUSeg/train/labels/0984.png,train,True,"[[0, 0.3115234375, 0.4677734375, 0.06640625, 0.078125]]",915,FUSeg
data/AZH/train/no wound/60.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/BG/19.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/no wound/15.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0889.png,data/FUSeg/train/labels/0889.png,train,True,"[[0, 0.3466796875, 0.4541015625, 0.15625, 0.140625]]",1295,FUSeg
data/FUSeg/train/images/0019.png,data/FUSeg/train/labels/0019.png,train,True,"[[0, 0.2919921875, 0.6826171875, 0.09765625, 0.12109375]]",2191,FUSeg
data/AZH/test/no wound/85.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0080.png,data/FUSeg/train/labels/0080.png,train,True,"[[0, 0.595703125, 0.080078125, 0.166015625, 0.162109375]]",4862,FUSeg
data/AZH/train/no wound/32.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0261.png,data/FUSeg/train/labels/0261.png,train,True,"[[0, 0.4169921875, 0.6875, 0.140625, 0.451171875]]",3973,FUSeg
data/AZH/train/BG/1.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0287.png,data/FUSeg/train/labels/0287.png,train,True,"[[0, 0.3095703125, 0.626953125, 0.05859375, 0.091796875]]",913,FUSeg
data/FUSeg/train/images/0035.png,data/FUSeg/train/labels/0035.png,train,True,"[[0, 0.4033203125, 0.5205078125, 0.3203125, 0.15234375]]",7249,FUSeg
data/FUSeg/train/images/0826.png,data/FUSeg/train/labels/0826.png,train,True,"[[0, 0.3974609375, 0.498046875, 0.29296875, 0.408203125]]",5255,FUSeg
data/FUSeg/train/images/0086.png,data/FUSeg/train/labels/0086.png,train,True,"[[0, 0.6318359375, 0.3408203125, 0.18359375, 0.47265625]]",8212,FUSeg
data/AZH/train/no wound/9.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0838.png,data/FUSeg/train/labels/0838.png,train,True,"[[0, 0.2958984375, 0.6572265625, 0.19921875, 0.37890625]]",1962,FUSeg
data/FUSeg/train/images/0923.png,data/FUSeg/train/labels/0923.png,train,True,"[[0, 0.34375, 0.466796875, 0.447265625, 0.259765625]]",2022,FUSeg
data/FUSeg/train/images/0774.png,data/FUSeg/train/labels/0774.png,train,True,"[[0, 0.427734375, 0.4453125, 0.388671875, 0.408203125]]",10673,FUSeg
data/FUSeg/train/images/0465.png,data/FUSeg/train/labels/0465.png,train,True,"[[0, 0.375, 0.5087890625, 0.107421875, 0.25390625]]",5483,FUSeg
data/FUSeg/train/images/0879.png,data/FUSeg/train/labels/0879.png,train,True,"[[0, 0.2998046875, 0.3505859375, 0.06640625, 0.05078125]]",601,FUSeg
data/FUSeg/train/images/0378.png,data/FUSeg/train/labels/0378.png,train,True,"[[0, 0.2158203125, 0.3876953125, 0.12109375, 0.2421875]]",4114,FUSeg
data/FUSeg/train/images/0051.png,data/FUSeg/train/labels/0051.png,train,True,"[[0, 0.392578125, 0.4599609375, 0.138671875, 0.08984375]]",1782,FUSeg
data/AZH/train/BG/34.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0708.png,data/FUSeg/train/labels/0708.png,train,True,"[[0, 0.4423828125, 0.4990234375, 0.046875, 0.05078125]]",362,FUSeg
data/FUSeg/train/images/0595.png,data/FUSeg/train/labels/0595.png,train,True,"[[0, 0.341796875, 0.2119140625, 0.169921875, 0.171875]]",4686,FUSeg
data/FUSeg/train/images/0384.png,data/FUSeg/train/labels/0384.png,train,True,"[[0, 0.361328125, 0.4326171875, 0.111328125, 0.0859375]]",1424,FUSeg
data/FUSeg/train/images/0069.png,data/FUSeg/train/labels/0069.png,train,True,"[[0, 0.2802734375, 0.5029296875, 0.05859375, 0.08984375]]",949,FUSeg
data/AZH/train/no wound/72.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0610.png,data/FUSeg/train/labels/0610.png,train,True,"[[0, 0.439453125, 0.291015625, 0.134765625, 0.154296875]]",3192,FUSeg
data/FUSeg/train/images/0758.png,data/FUSeg/train/labels/0758.png,train,True,"[[0, 0.611328125, 0.4736328125, 0.080078125, 0.08984375]]",1011,FUSeg
data/AZH/train/no wound/74.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/test/BG/80.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0987.png,data/FUSeg/train/labels/0987.png,train,True,"[[0, 0.640625, 0.3154296875, 0.263671875, 0.6328125]]",8592,FUSeg
data/FUSeg/train/images/0324.png,data/FUSeg/train/labels/0324.png,train,True,"[[0, 0.375, 0.4619140625, 0.189453125, 0.25390625]]",7695,FUSeg
data/AZH/test/BG/82.jpg,,train,False,[],0,AZH-test/BG
data/AZH/train/no wound/21.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0810.png,data/FUSeg/train/labels/0810.png,train,True,"[[0, 0.3994140625, 0.5283203125, 0.03515625, 0.03125]]",197,FUSeg
data/AZH/train/no wound/8.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/BG/7.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/no wound/75.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0267.png,data/FUSeg/train/labels/0267.png,train,True,"[[0, 0.4638671875, 0.3154296875, 0.0859375, 0.078125]]",1283,FUSeg
data/FUSeg/train/images/0941.png,data/FUSeg/train/labels/0941.png,train,True,"[[0, 0.4443359375, 0.53125, 0.25390625, 0.205078125]]",9799,FUSeg
data/FUSeg/train/images/0253.png,data/FUSeg/train/labels/0253.png,train,True,"[[0, 0.2626953125, 0.392578125, 0.16796875, 0.228515625]]",3705,FUSeg
data/AZH/train/no wound/61.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/BG/50.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/BG/17.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0191.png,data/FUSeg/train/labels/0191.png,train,True,"[[0, 0.4765625, 0.3828125, 0.154296875, 0.232421875]]",5865,FUSeg
data/FUSeg/train/images/0379.png,data/FUSeg/train/labels/0379.png,train,True,"[[0, 0.392578125, 0.4208984375, 0.095703125, 0.1015625]]",1781,FUSeg
data/FUSeg/train/images/0924.png,data/FUSeg/train/labels/0924.png,train,True,"[[0, 0.568359375, 0.384765625, 0.123046875, 0.294921875]]",2213,FUSeg
data/FUSeg/train/images/0178.png,data/FUSeg/train/labels/0178.png,train,True,"[[0, 0.3291015625, 0.4365234375, 0.45703125, 0.1953125]]",7316,FUSeg
data/FUSeg/train/images/0678.png,data/FUSeg/train/labels/0678.png,train,True,"[[0, 0.361328125, 0.5029296875, 0.197265625, 0.17578125]]",4725,FUSeg
data/FUSeg/train/images/0676.png,data/FUSeg/train/labels/0676.png,train,True,"[[0, 0.4521484375, 0.43359375, 0.1796875, 0.072265625]]",2010,FUSeg
data/FUSeg/train/images/0204.png,data/FUSeg/train/labels/0204.png,train,True,"[[0, 0.3720703125, 0.478515625, 0.21875, 0.134765625]]",3986,FUSeg
data/FUSeg/train/images/0094.png,data/FUSeg/train/labels/0094.png,train,True,"[[0, 0.390625, 0.4951171875, 0.064453125, 0.05859375]]",585,FUSeg
data/FUSeg/train/images/0252.png,data/FUSeg/train/labels/0252.png,train,True,"[[0, 0.34765625, 0.4892578125, 0.037109375, 0.046875]]",278,FUSeg
data/FUSeg/train/images/0659.png,data/FUSeg/train/labels/0659.png,train,True,"[[0, 0.353515625, 0.505859375, 0.119140625, 0.099609375]]",1992,FUSeg
data/AZH/train/no wound/58.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0348.png,data/FUSeg/train/labels/0348.png,train,True,"[[0, 0.3505859375, 0.6181640625, 0.203125, 0.33203125]]",8372,FUSeg
data/AZH/test/BG/100.jpg,,train,False,[],0,AZH-test/BG
data/AZH/train/BG/22.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0023.png,data/FUSeg/train/labels/0023.png,train,True,"[[0, 0.3857421875, 0.4677734375, 0.16796875, 0.125]]",3781,FUSeg
data/AZH/train/BG/53.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0066.png,data/FUSeg/train/labels/0066.png,train,True,"[[0, 0.6240234375, 0.318359375, 0.13671875, 0.166015625]]",4172,FUSeg
data/FUSeg/train/images/0733.png,data/FUSeg/train/labels/0733.png,train,True,"[[0, 0.44921875, 0.6337890625, 0.103515625, 0.14453125]]",2767,FUSeg
data/FUSeg/train/images/0420.png,data/FUSeg/train/labels/0420.png,train,True,"[[0, 0.46484375, 0.478515625, 0.349609375, 0.173828125]]",6881,FUSeg
data/FUSeg/train/images/0500.png,data/FUSeg/train/labels/0500.png,train,True,"[[0, 0.38671875, 0.5625, 0.466796875, 0.189453125]]",3632,FUSeg
data/AZH/train/BG/10.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0956.png,data/FUSeg/train/labels/0956.png,train,True,"[[0, 0.5361328125, 0.6796875, 0.421875, 0.482421875]]",2805,FUSeg
data/AZH/train/no wound/31.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0431.png,data/FUSeg/train/labels/0431.png,train,True,"[[0, 0.337890625, 0.3818359375, 0.091796875, 0.0625]]",952,FUSeg
data/FUSeg/train/images/0491.png,data/FUSeg/train/labels/0491.png,train,True,"[[0, 0.4580078125, 0.30078125, 0.08203125, 0.095703125]]",1204,FUSeg
data/FUSeg/train/images/0670.png,data/FUSeg/train/labels/0670.png,train,True,"[[0, 0.3427734375, 0.4814453125, 0.2734375, 0.125]]",4027,FUSeg
data/FUSeg/train/images/0250.png,data/FUSeg/train/labels/0250.png,train,True,"[[0, 0.443359375, 0.6484375, 0.138671875, 0.173828125]]",4600,FUSeg
data/AZH/train/BG/4.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/no wound/19.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0893.png,data/FUSeg/train/labels/0893.png,train,True,"[[0, 0.4072265625, 0.4951171875, 0.078125, 0.05859375]]",678,FUSeg
data/FUSeg/train/images/0784.png,data/FUSeg/train/labels/0784.png,train,True,"[[0, 0.396484375, 0.4267578125, 0.068359375, 0.078125]]",610,FUSeg
data/FUSeg/train/images/0246.png,data/FUSeg/train/labels/0246.png,train,True,"[[0, 0.380859375, 0.6484375, 0.083984375, 0.130859375]]",1896,FUSeg
data/FUSeg/train/images/0244.png,data/FUSeg/train/labels/0244.png,train,True,"[[0, 0.2880859375, 0.470703125, 0.09765625, 0.107421875]]",1489,FUSeg
