sample_id,split,image_path,mask_path,has_obj,x1,y1,x2,y2
fus_00000516,train,data/FUSeg/train/images/0839.png,data/FUSeg/train/labels/0839.png,1,153,228,166,242
fus_00000517,train,data/FUSeg/train/images/0840.png,data/FUSeg/train/labels/0840.png,1,126,292,188,351
fus_00000518,train,data/FUSeg/train/images/0841.png,data/FUSeg/train/labels/0841.png,1,107,143,305,346
fus_00000519,train,data/FUSeg/train/images/0843.png,data/FUSeg/train/labels/0843.png,1,154,281,199,364
fus_00000520,train,data/FUSeg/train/images/0845.png,data/FUSeg/train/labels/0845.png,1,82,96,296,325
fus_00000521,train,data/FUSeg/train/images/0846.png,data/FUSeg/train/labels/0846.png,1,211,209,247,244
fus_00000522,train,data/FUSeg/train/images/0848.png,data/FUSeg/train/labels/0848.png,1,150,252,172,278
fus_00000523,train,data/FUSeg/train/images/0850.png,data/FUSeg/train/labels/0850.png,1,161,185,242,234
fus_00000524,train,data/FUSeg/train/images/0852.png,data/FUSeg/train/labels/0852.png,1,165,141,211,245
fus_00000525,train,data/FUSeg/train/images/0853.png,data/FUSeg/train/labels/0853.png,1,190,225,222,262
fus_00000526,train,data/FUSeg/train/images/0854.png,data/FUSeg/train/labels/0854.png,1,137,198,249,250
fus_00000527,train,data/FUSeg/train/images/0856.png,data/FUSeg/train/labels/0856.png,1,128,166,250,349
fus_00000528,train,data/FUSeg/train/images/0857.png,data/FUSeg/train/labels/0857.png,1,76,176,152,276
fus_00000529,train,data/FUSeg/train/images/0858.png,data/FUSeg/train/labels/0858.png,1,207,292,220,315
fus_00000530,train,data/FUSeg/train/images/0859.png,data/FUSeg/train/labels/0859.png,1,140,90,269,192
fus_00000531,train,data/FUSeg/train/images/0860.png,data/FUSeg/train/labels/0860.png,1,159,226,238,290
fus_00000532,train,data/FUSeg/train/images/0862.png,data/FUSeg/train/labels/0862.png,1,87,288,186,388
fus_00000533,train,data/FUSeg/train/images/0863.png,data/FUSeg/train/labels/0863.png,1,210,235,235,260
fus_00000534,train,data/FUSeg/train/images/0864.png,data/FUSeg/train/labels/0864.png,1,194,210,204,220
fus_00000535,train,data/FUSeg/train/images/0868.png,data/FUSeg/train/labels/0868.png,1,179,222,262,276
fus_00000536,train,data/FUSeg/train/images/0870.png,data/FUSeg/train/labels/0870.png,1,177,221,225,229
fus_00000537,train,data/FUSeg/train/images/0872.png,data/FUSeg/train/labels/0872.png,1,179,244,220,281
fus_00000538,train,data/FUSeg/train/images/0875.png,data/FUSeg/train/labels/0875.png,1,175,210,242,249
fus_00000539,train,data/FUSeg/train/images/0876.png,data/FUSeg/train/labels/0876.png,1,128,375,200,417
fus_00000540,train,data/FUSeg/train/images/0878.png,data/FUSeg/train/labels/0878.png,1,84,240,193,310
fus_00000541,train,data/FUSeg/train/images/0879.png,data/FUSeg/train/labels/0879.png,1,137,167,170,192
fus_00000542,train,data/FUSeg/train/images/0883.png,data/FUSeg/train/labels/0883.png,1,157,234,208,270
fus_00000543,train,data/FUSeg/train/images/0884.png,data/FUSeg/train/labels/0884.png,1,128,144,273,346
fus_00000544,train,data/FUSeg/train/images/0885.png,data/FUSeg/train/labels/0885.png,1,107,177,302,290
fus_00000545,train,data/FUSeg/train/images/0886.png,data/FUSeg/train/labels/0886.png,1,190,244,246,274
fus_00000546,train,data/FUSeg/train/images/0888.png,data/FUSeg/train/labels/0888.png,1,174,213,223,250
fus_00000547,train,data/FUSeg/train/images/0889.png,data/FUSeg/train/labels/0889.png,1,138,197,217,268
fus_00000548,train,data/FUSeg/train/images/0891.png,data/FUSeg/train/labels/0891.png,1,204,174,282,220
fus_00000549,train,data/FUSeg/train/images/0892.png,data/FUSeg/train/labels/0892.png,1,114,210,183,277
fus_00000550,train,data/FUSeg/train/images/0893.png,data/FUSeg/train/labels/0893.png,1,189,239,228,268
fus_00000551,train,data/FUSeg/train/images/0896.png,data/FUSeg/train/labels/0896.png,1,105,233,181,329
fus_00000552,train,data/FUSeg/train/images/0898.png,data/FUSeg/train/labels/0898.png,1,39,191,276,303
fus_00000553,train,data/FUSeg/train/images/0899.png,data/FUSeg/train/labels/0899.png,0,0,0,0,0
fus_00000554,train,data/FUSeg/train/images/0903.png,data/FUSeg/train/labels/0903.png,1,176,221,259,270
fus_00000555,train,data/FUSeg/train/images/0907.png,data/FUSeg/train/labels/0907.png,1,110,155,133,248
fus_00000556,train,data/FUSeg/train/images/0908.png,data/FUSeg/train/labels/0908.png,1,189,237,214,262
fus_00000557,train,data/FUSeg/train/images/0909.png,data/FUSeg/train/labels/0909.png,1,167,229,261,280
fus_00000558,train,data/FUSeg/train/images/0910.png,data/FUSeg/train/labels/0910.png,1,104,211,127,245
fus_00000559,train,data/FUSeg/train/images/0911.png,data/FUSeg/train/labels/0911.png,1,189,250,230,343
fus_00000560,train,data/FUSeg/train/images/0915.png,data/FUSeg/train/labels/0915.png,1,99,267,176,312
fus_00000561,train,data/FUSeg/train/images/0916.png,data/FUSeg/train/labels/0916.png,1,158,227,212,309
fus_00000562,train,data/FUSeg/train/images/0917.png,data/FUSeg/train/labels/0917.png,1,92,110,327,305
fus_00000563,train,data/FUSeg/train/images/0918.png,data/FUSeg/train/labels/0918.png,1,123,245,151,275
fus_00000564,train,data/FUSeg/train/images/0919.png,data/FUSeg/train/labels/0919.png,1,113,149,201,253
fus_00000565,train,data/FUSeg/train/images/0920.png,data/FUSeg/train/labels/0920.png,1,128,238,183,349
fus_00000566,train,data/FUSeg/train/images/0921.png,data/FUSeg/train/labels/0921.png,1,140,140,202,232
fus_00000567,train,data/FUSeg/train/images/0923.png,data/FUSeg/train/labels/0923.png,1,62,173,290,305
fus_00000568,train,data/FUSeg/train/images/0924.png,data/FUSeg/train/labels/0924.png,1,260,122,322,272
fus_00000569,train,data/FUSeg/train/images/0925.png,data/FUSeg/train/labels/0925.png,1,113,89,165,216
fus_00000570,train,data/FUSeg/train/images/0926.png,data/FUSeg/train/labels/0926.png,1,150,233,267,315
fus_00000571,train,data/FUSeg/train/images/0927.png,data/FUSeg/train/labels/0927.png,1,158,315,189,353
fus_00000572,train,data/FUSeg/train/images/0930.png,data/FUSeg/train/labels/0930.png,1,123,154,248,280
fus_00000573,train,data/FUSeg/train/images/0932.png,data/FUSeg/train/labels/0932.png,1,177,227,211,255
fus_00000574,train,data/FUSeg/train/images/0934.png,data/FUSeg/train/labels/0934.png,1,149,220,229,339
fus_00000575,train,data/FUSeg/train/images/0935.png,data/FUSeg/train/labels/0935.png,1,195,119,362,314
fus_00000576,train,data/FUSeg/train/images/0938.png,data/FUSeg/train/labels/0938.png,1,123,241,218,362
fus_00000577,train,data/FUSeg/train/images/0939.png,data/FUSeg/train/labels/0939.png,1,134,222,242,361
fus_00000578,train,data/FUSeg/train/images/0941.png,data/FUSeg/train/labels/0941.png,1,163,220,292,324
fus_00000579,train,data/FUSeg/train/images/0944.png,data/FUSeg/train/labels/0944.png,1,136,175,148,200
fus_00000580,train,data/FUSeg/train/images/0945.png,data/FUSeg/train/labels/0945.png,1,174,226,201,244
fus_00000581,train,data/FUSeg/train/images/0950.png,data/FUSeg/train/labels/0950.png,0,0,0,0,0
fus_00000582,train,data/FUSeg/train/images/0952.png,data/FUSeg/train/labels/0952.png,1,141,304,181,350
fus_00000583,train,data/FUSeg/train/images/0953.png,data/FUSeg/train/labels/0953.png,1,201,125,294,237
fus_00000584,train,data/FUSeg/train/images/0956.png,data/FUSeg/train/labels/0956.png,1,167,225,382,471
fus_00000585,train,data/FUSeg/train/images/0957.png,data/FUSeg/train/labels/0957.png,1,158,304,190,353
fus_00000586,train,data/FUSeg/train/images/0959.png,data/FUSeg/train/labels/0959.png,1,152,106,286,270
fus_00000587,train,data/FUSeg/train/images/0965.png,data/FUSeg/train/labels/0965.png,1,65,161,262,283
fus_00000588,train,data/FUSeg/train/images/0967.png,data/FUSeg/train/labels/0967.png,1,200,207,230,241
fus_00000589,train,data/FUSeg/train/images/0969.png,data/FUSeg/train/labels/0969.png,1,122,251,196,340
fus_00000590,train,data/FUSeg/train/images/0970.png,data/FUSeg/train/labels/0970.png,1,94,259,219,299
fus_00000591,train,data/FUSeg/train/images/0972.png,data/FUSeg/train/labels/0972.png,1,106,58,314,302
fus_00000592,train,data/FUSeg/train/images/0975.png,data/FUSeg/train/labels/0975.png,1,173,316,212,357
fus_00000593,train,data/FUSeg/train/images/0977.png,data/FUSeg/train/labels/0977.png,1,212,0,363,184
fus_00000594,train,data/FUSeg/train/images/0981.png,data/FUSeg/train/labels/0981.png,1,153,120,187,152
fus_00000595,train,data/FUSeg/train/images/0984.png,data/FUSeg/train/labels/0984.png,1,143,220,176,259
fus_00000596,train,data/FUSeg/train/images/0986.png,data/FUSeg/train/labels/0986.png,1,220,250,266,280
fus_00000597,train,data/FUSeg/train/images/0987.png,data/FUSeg/train/labels/0987.png,1,261,0,395,323
fus_00000598,train,data/FUSeg/train/images/0989.png,data/FUSeg/train/labels/0989.png,1,30,145,255,274
fus_00000599,train,data/FUSeg/train/images/0990.png,data/FUSeg/train/labels/0990.png,1,138,331,154,347
fus_00000600,train,data/FUSeg/train/images/0991.png,data/FUSeg/train/labels/0991.png,1,140,131,198,204
fus_00000601,train,data/FUSeg/train/images/0994.png,data/FUSeg/train/labels/0994.png,1,62,227,226,302
fus_00000602,train,data/FUSeg/train/images/0995.png,data/FUSeg/train/labels/0995.png,1,129,47,370,294
fus_00000603,train,data/FUSeg/train/images/0997.png,data/FUSeg/train/labels/0997.png,1,164,241,247,282
fus_00000604,train,data/FUSeg/train/images/0998.png,data/FUSeg/train/labels/0998.png,1,176,217,229,339
fus_00000605,train,data/FUSeg/train/images/1002.png,data/FUSeg/train/labels/1002.png,1,154,187,243,248
fus_00000606,train,data/FUSeg/train/images/1005.png,data/FUSeg/train/labels/1005.png,1,149,231,177,279
fus_00000607,train,data/FUSeg/train/images/1006.png,data/FUSeg/train/labels/1006.png,1,152,105,236,424
fus_00000608,train,data/FUSeg/train/images/1007.png,data/FUSeg/train/labels/1007.png,1,95,165,320,264
fus_00000609,train,data/FUSeg/train/images/1010.png,data/FUSeg/train/labels/1010.png,1,178,289,220,374
fus_00000610,val,data/FUSeg/val/images/0001.png,data/FUSeg/val/labels/0001.png,1,195,231,224,262
fus_00000611,val,data/FUSeg/val/images/0002.png,data/FUSeg/val/labels/0002.png,1,109,273,219,327
fus_00000612,val,data/FUSeg/val/images/0003.png,data/FUSeg/val/labels/0003.png,1,154,283,231,377
fus_00000613,val,data/FUSeg/val/images/0004.png,data/FUSeg/val/labels/0004.png,1,187,239,223,268
fus_00000614,val,data/FUSeg/val/images/0005.png,data/FUSeg/val/labels/0005.png,1,146,160,202,201
fus_00000615,val,data/FUSeg/val/images/0006.png,data/FUSeg/val/labels/0006.png,1,148,159,195,212
fus_00000616,val,data/FUSeg/val/images/0007.png,data/FUSeg/val/labels/0007.png,1,221,154,381,205
fus_00000617,val,data/FUSeg/val/images/0008.png,data/FUSeg/val/labels/0008.png,1,135,244,174,340
fus_00000618,val,data/FUSeg/val/images/0009.png,data/FUSeg/val/labels/0009.png,1,117,168,224,303
fus_00000619,val,data/FUSeg/val/images/0010.png,data/FUSeg/val/labels/0010.png,1,159,166,258,340
fus_00000620,val,data/FUSeg/val/images/0011.png,data/FUSeg/val/labels/0011.png,1,285,156,386,298
fus_00000621,val,data/FUSeg/val/images/0014.png,data/FUSeg/val/labels/0014.png,1,122,186,286,264
fus_00000622,val,data/FUSeg/val/images/0017.png,data/FUSeg/val/labels/0017.png,1,160,317,194,367
fus_00000623,val,data/FUSeg/val/images/0022.png,data/FUSeg/val/labels/0022.png,1,142,321,168,343
fus_00000624,val,data/FUSeg/val/images/0025.png,data/FUSeg/val/labels/0025.png,1,179,214,217,249
fus_00000625,val,data/FUSeg/val/images/0030.png,data/FUSeg/val/labels/0030.png,1,159,238,262,307
fus_00000626,val,data/FUSeg/val/images/0032.png,data/FUSeg/val/labels/0032.png,1,187,199,228,271
fus_00000627,val,data/FUSeg/val/images/0033.png,data/FUSeg/val/labels/0033.png,1,142,240,202,316
fus_00000628,val,data/FUSeg/val/images/0039.png,data/FUSeg/val/labels/0039.png,1,152,182,193,224
fus_00000629,val,data/FUSeg/val/images/0041.png,data/FUSeg/val/labels/0041.png,1,137,241,166,268
fus_00000630,val,data/FUSeg/val/images/0044.png,data/FUSeg/val/labels/0044.png,1,151,292,175,386
fus_00000631,val,data/FUSeg/val/images/0046.png,data/FUSeg/val/labels/0046.png,1,144,217,247,350
fus_00000632,val,data/FUSeg/val/images/0047.png,data/FUSeg/val/labels/0047.png,1,198,198,238,242
fus_00000633,val,data/FUSeg/val/images/0048.png,data/FUSeg/val/labels/0048.png,1,143,186,186,254
fus_00000634,val,data/FUSeg/val/images/0057.png,data/FUSeg/val/labels/0057.png,1,225,245,256,273
fus_00000635,val,data/FUSeg/val/images/0058.png,data/FUSeg/val/labels/0058.png,1,136,244,183,353
fus_00000636,val,data/FUSeg/val/images/0062.png,data/FUSeg/val/labels/0062.png,1,118,166,149,213
fus_00000637,val,data/FUSeg/val/images/0063.png,data/FUSeg/val/labels/0063.png,1,175,209,212,242
fus_00000638,val,data/FUSeg/val/images/0065.png,data/FUSeg/val/labels/0065.png,1,191,205,210,230
fus_00000639,val,data/FUSeg/val/images/0067.png,data/FUSeg/val/labels/0067.png,1,143,171,169,195
fus_00000640,val,data/FUSeg/val/images/0068.png,data/FUSeg/val/labels/0068.png,1,138,222,165,259
fus_00000641,val,data/FUSeg/val/images/0077.png,data/FUSeg/val/labels/0077.png,1,165,250,234,286
fus_00000642,val,data/FUSeg/val/images/0078.png,data/FUSeg/val/labels/0078.png,1,160,186,214,278
fus_00000643,val,data/FUSeg/val/images/0079.png,data/FUSeg/val/labels/0079.png,1,184,233,189,248
fus_00000644,val,data/FUSeg/val/images/0081.png,data/FUSeg/val/labels/0081.png,1,137,214,181,261
fus_00000645,val,data/FUSeg/val/images/0082.png,data/FUSeg/val/labels/0082.png,1,155,240,206,282
fus_00000646,val,data/FUSeg/val/images/0085.png,data/FUSeg/val/labels/0085.png,1,161,186,211,208
fus_00000647,val,data/FUSeg/val/images/0089.png,data/FUSeg/val/labels/0089.png,1,110,183,236,279
fus_00000648,val,data/FUSeg/val/images/0090.png,data/FUSeg/val/labels/0090.png,1,124,215,250,327
fus_00000649,val,data/FUSeg/val/images/0092.png,data/FUSeg/val/labels/0092.png,0,0,0,0,0
fus_00000650,val,data/FUSeg/val/images/0095.png,data/FUSeg/val/labels/0095.png,1,116,153,182,249
fus_00000651,val,data/FUSeg/val/images/0096.png,data/FUSeg/val/labels/0096.png,1,205,226,238,264
fus_00000652,val,data/FUSeg/val/images/0097.png,data/FUSeg/val/labels/0097.png,1,169,228,189,246
fus_00000653,val,data/FUSeg/val/images/0099.png,data/FUSeg/val/labels/0099.png,1,89,206,244,280
fus_00000654,val,data/FUSeg/val/images/0106.png,data/FUSeg/val/labels/0106.png,1,245,240,297,290
fus_00000655,val,data/FUSeg/val/images/0107.png,data/FUSeg/val/labels/0107.png,1,187,232,228,267
fus_00000656,val,data/FUSeg/val/images/0108.png,data/FUSeg/val/labels/0108.png,1,207,265,268,355
fus_00000657,val,data/FUSeg/val/images/0109.png,data/FUSeg/val/labels/0109.png,1,126,170,164,210
fus_00000658,val,data/FUSeg/val/images/0115.png,data/FUSeg/val/labels/0115.png,1,173,179,243,241
fus_00000659,val,data/FUSeg/val/images/0117.png,data/FUSeg/val/labels/0117.png,1,143,271,228,374
fus_00000660,val,data/FUSeg/val/images/0121.png,data/FUSeg/val/labels/0121.png,1,148,234,174,265
fus_00000661,val,data/FUSeg/val/images/0122.png,data/FUSeg/val/labels/0122.png,1,160,227,222,261
fus_00000662,val,data/FUSeg/val/images/0123.png,data/FUSeg/val/labels/0123.png,1,189,206,267,280
fus_00000663,val,data/FUSeg/val/images/0124.png,data/FUSeg/val/labels/0124.png,1,162,223,235,267
fus_00000664,val,data/FUSeg/val/images/0125.png,data/FUSeg/val/labels/0125.png,1,112,165,286,321
fus_00000665,val,data/FUSeg/val/images/0126.png,data/FUSeg/val/labels/0126.png,1,204,269,238,304
fus_00000666,val,data/FUSeg/val/images/0128.png,data/FUSeg/val/labels/0128.png,0,0,0,0,0
fus_00000667,val,data/FUSeg/val/images/0131.png,data/FUSeg/val/labels/0131.png,0,0,0,0,0
fus_00000668,val,data/FUSeg/val/images/0133.png,data/FUSeg/val/labels/0133.png,1,108,318,195,365
fus_00000669,val,data/FUSeg/val/images/0134.png,data/FUSeg/val/labels/0134.png,1,174,263,217,321
fus_00000670,val,data/FUSeg/val/images/0136.png,data/FUSeg/val/labels/0136.png,1,135,166,347,302
fus_00000671,val,data/FUSeg/val/images/0138.png,data/FUSeg/val/labels/0138.png,1,165,116,307,280
fus_00000672,val,data/FUSeg/val/images/0139.png,data/FUSeg/val/labels/0139.png,1,190,200,211,220
fus_00000673,val,data/FUSeg/val/images/0143.png,data/FUSeg/val/labels/0143.png,1,178,247,198,271
fus_00000674,val,data/FUSeg/val/images/0144.png,data/FUSeg/val/labels/0144.png,1,292,106,427,310
fus_00000675,val,data/FUSeg/val/images/0146.png,data/FUSeg/val/labels/0146.png,1,176,238,189,252
fus_00000676,val,data/FUSeg/val/images/0149.png,data/FUSeg/val/labels/0149.png,1,130,268,171,315
fus_00000677,val,data/FUSeg/val/images/0151.png,data/FUSeg/val/labels/0151.png,1,60,214,332,334
fus_00000678,val,data/FUSeg/val/images/0154.png,data/FUSeg/val/labels/0154.png,1,132,215,168,241
fus_00000679,val,data/FUSeg/val/images/0164.png,data/FUSeg/val/labels/0164.png,1,112,177,248,318
fus_00000680,val,data/FUSeg/val/images/0165.png,data/FUSeg/val/labels/0165.png,1,211,196,255,230
fus_00000681,val,data/FUSeg/val/images/0166.png,data/FUSeg/val/labels/0166.png,1,123,215,243,304
fus_00000682,val,data/FUSeg/val/images/0169.png,data/FUSeg/val/labels/0169.png,1,176,282,194,302
fus_00000683,val,data/FUSeg/val/images/0177.png,data/FUSeg/val/labels/0177.png,1,152,241,177,267
fus_00000684,val,data/FUSeg/val/images/0180.png,data/FUSeg/val/labels/0180.png,1,131,167,272,319
fus_00000685,val,data/FUSeg/val/images/0181.png,data/FUSeg/val/labels/0181.png,1,111,234,150,268
fus_00000686,val,data/FUSeg/val/images/0182.png,data/FUSeg/val/labels/0182.png,1,29,183,285,320
fus_00000687,val,data/FUSeg/val/images/0186.png,data/FUSeg/val/labels/0186.png,1,180,268,268,353
fus_00000688,val,data/FUSeg/val/images/0190.png,data/FUSeg/val/labels/0190.png,1,230,196,268,278
fus_00000689,val,data/FUSeg/val/images/0192.png,data/FUSeg/val/labels/0192.png,1,171,240,231,469
fus_00000690,val,data/FUSeg/val/images/0198.png,data/FUSeg/val/labels/0198.png,1,181,160,276,264
fus_00000691,val,data/FUSeg/val/images/0201.png,data/FUSeg/val/labels/0201.png,1,105,276,185,335
fus_00000692,val,data/FUSeg/val/images/0202.png,data/FUSeg/val/labels/0202.png,1,168,222,195,243
fus_00000693,val,data/FUSeg/val/images/0203.png,data/FUSeg/val/labels/0203.png,1,120,8,243,286
fus_00000694,val,data/FUSeg/val/images/0205.png,data/FUSeg/val/labels/0205.png,1,146,239,197,304
fus_00000695,val,data/FUSeg/val/images/0207.png,data/FUSeg/val/labels/0207.png,1,189,158,250,240
fus_00000696,val,data/FUSeg/val/images/0208.png,data/FUSeg/val/labels/0208.png,1,168,210,247,261
fus_00000697,val,data/FUSeg/val/images/0210.png,data/FUSeg/val/labels/0210.png,1,168,220,201,248
fus_00000698,val,data/FUSeg/val/images/0211.png,data/FUSeg/val/labels/0211.png,1,115,251,197,358
fus_00000699,val,data/FUSeg/val/images/0212.png,data/FUSeg/val/labels/0212.png,1,122,150,141,223
fus_00000700,val,data/FUSeg/val/images/0213.png,data/FUSeg/val/labels/0213.png,1,199,255,252,315
fus_00000701,val,data/FUSeg/val/images/0214.png,data/FUSeg/val/labels/0214.png,1,143,267,172,290
fus_00000702,val,data/FUSeg/val/images/0217.png,data/FUSeg/val/labels/0217.png,1,162,215,213,270
fus_00000703,val,data/FUSeg/val/images/0223.png,data/FUSeg/val/labels/0223.png,0,0,0,0,0
fus_00000704,val,data/FUSeg/val/images/0230.png,data/FUSeg/val/labels/0230.png,1,182,229,218,261
fus_00000705,val,data/FUSeg/val/images/0233.png,data/FUSeg/val/labels/0233.png,1,218,241,241,260
fus_00000706,val,data/FUSeg/val/images/0235.png,data/FUSeg/val/labels/0235.png,1,167,239,211,272
fus_00000707,val,data/FUSeg/val/images/0245.png,data/FUSeg/val/labels/0245.png,1,93,180,102,201
fus_00000708,val,data/FUSeg/val/images/0247.png,data/FUSeg/val/labels/0247.png,1,155,270,222,359
fus_00000709,val,data/FUSeg/val/images/0251.png,data/FUSeg/val/labels/0251.png,1,161,231,177,247
fus_00000710,val,data/FUSeg/val/images/0255.png,data/FUSeg/val/labels/0255.png,1,171,241,216,283
fus_00000711,val,data/FUSeg/val/images/0256.png,data/FUSeg/val/labels/0256.png,1,165,241,248,284
fus_00000712,val,data/FUSeg/val/images/0259.png,data/FUSeg/val/labels/0259.png,1,96,54,272,392
fus_00000713,val,data/FUSeg/val/images/0262.png,data/FUSeg/val/labels/0262.png,1,178,233,213,274
fus_00000714,val,data/FUSeg/val/images/0269.png,data/FUSeg/val/labels/0269.png,1,129,241,156,276
fus_00000715,val,data/FUSeg/val/images/0271.png,data/FUSeg/val/labels/0271.png,1,229,73,440,314
fus_00000716,val,data/FUSeg/val/images/0272.png,data/FUSeg/val/labels/0272.png,1,145,215,162,232
fus_00000717,val,data/FUSeg/val/images/0275.png,data/FUSeg/val/labels/0275.png,1,161,217,255,287
fus_00000718,val,data/FUSeg/val/images/0276.png,data/FUSeg/val/labels/0276.png,1,129,211,172,266
fus_00000719,val,data/FUSeg/val/images/0278.png,data/FUSeg/val/labels/0278.png,1,155,196,181,220
fus_00000720,val,data/FUSeg/val/images/0280.png,data/FUSeg/val/labels/0280.png,1,174,210,194,248
fus_00000721,val,data/FUSeg/val/images/0281.png,data/FUSeg/val/labels/0281.png,0,0,0,0,0
fus_00000722,val,data/FUSeg/val/images/0282.png,data/FUSeg/val/labels/0282.png,1,179,297,222,371
fus_00000723,val,data/FUSeg/val/images/0284.png,data/FUSeg/val/labels/0284.png,1,147,234,175,267
fus_00000724,val,data/FUSeg/val/images/0286.png,data/FUSeg/val/labels/0286.png,1,136,117,165,222
fus_00000725,val,data/FUSeg/val/images/0289.png,data/FUSeg/val/labels/0289.png,1,137,240,167,283
fus_00000726,val,data/FUSeg/val/images/0291.png,data/FUSeg/val/labels/0291.png,1,111,279,186,321
fus_00000727,val,data/FUSeg/val/images/0293.png,data/FUSeg/val/labels/0293.png,1,177,244,207,268
fus_00000728,val,data/FUSeg/val/images/0294.png,data/FUSeg/val/labels/0294.png,1,147,181,172,201
fus_00000729,val,data/FUSeg/val/images/0298.png,data/FUSeg/val/labels/0298.png,1,140,358,208,405
fus_00000730,val,data/FUSeg/val/images/0300.png,data/FUSeg/val/labels/0300.png,1,45,183,246,277
fus_00000731,val,data/FUSeg/val/images/0301.png,data/FUSeg/val/labels/0301.png,1,97,173,228,328
fus_00000732,val,data/FUSeg/val/images/0303.png,data/FUSeg/val/labels/0303.png,1,100,150,170,258
fus_00000733,val,data/FUSeg/val/images/0308.png,data/FUSeg/val/labels/0308.png,1,155,187,183,218
fus_00000734,val,data/FUSeg/val/images/0309.png,data/FUSeg/val/labels/0309.png,1,158,251,210,318
fus_00000735,val,data/FUSeg/val/images/0313.png,data/FUSeg/val/labels/0313.png,1,141,174,254,344
fus_00000736,val,data/FUSeg/val/images/0315.png,data/FUSeg/val/labels/0315.png,1,173,181,195,204
fus_00000737,val,data/FUSeg/val/images/0320.png,data/FUSeg/val/labels/0320.png,1,137,178,238,240
fus_00000738,val,data/FUSeg/val/images/0322.png,data/FUSeg/val/labels/0322.png,1,215,265,244,292
fus_00000739,val,data/FUSeg/val/images/0326.png,data/FUSeg/val/labels/0326.png,1,45,34,172,288
fus_00000740,val,data/FUSeg/val/images/0334.png,data/FUSeg/val/labels/0334.png,1,314,106,400,338
fus_00000741,val,data/FUSeg/val/images/0335.png,data/FUSeg/val/labels/0335.png,0,0,0,0,0
fus_00000742,val,data/FUSeg/val/images/0336.png,data/FUSeg/val/labels/0336.png,1,173,247,237,439
fus_00000743,val,data/FUSeg/val/images/0337.png,data/FUSeg/val/labels/0337.png,1,170,191,208,274
fus_00000744,val,data/FUSeg/val/images/0338.png,data/FUSeg/val/labels/0338.png,1,178,219,198,255
fus_00000745,val,data/FUSeg/val/images/0339.png,data/FUSeg/val/labels/0339.png,1,100,149,169,258
fus_00000746,val,data/FUSeg/val/images/0341.png,data/FUSeg/val/labels/0341.png,1,171,147,193,165
fus_00000747,val,data/FUSeg/val/images/0342.png,data/FUSeg/val/labels/0342.png,1,332,170,354,197
fus_00000748,val,data/FUSeg/val/images/0343.png,data/FUSeg/val/labels/0343.png,1,192,313,216,333
fus_00000749,val,data/FUSeg/val/images/0345.png,data/FUSeg/val/labels/0345.png,1,204,172,230,196
fus_00000750,val,data/FUSeg/val/images/0349.png,data/FUSeg/val/labels/0349.png,1,76,118,139,435
fus_00000751,val,data/FUSeg/val/images/0351.png,data/FUSeg/val/labels/0351.png,1,155,228,162,236
fus_00000752,val,data/FUSeg/val/images/0354.png,data/FUSeg/val/labels/0354.png,1,112,269,259,389
fus_00000753,val,data/FUSeg/val/images/0355.png,data/FUSeg/val/labels/0355.png,1,168,294,212,362
fus_00000754,val,data/FUSeg/val/images/0356.png,data/FUSeg/val/labels/0356.png,1,137,237,246,314
fus_00000755,val,data/FUSeg/val/images/0363.png,data/FUSeg/val/labels/0363.png,1,185,219,249,313
fus_00000756,val,data/FUSeg/val/images/0365.png,data/FUSeg/val/labels/0365.png,1,134,155,271,337
fus_00000757,val,data/FUSeg/val/images/0369.png,data/FUSeg/val/labels/0369.png,1,142,276,223,338
fus_00000758,val,data/FUSeg/val/images/0371.png,data/FUSeg/val/labels/0371.png,1,195,245,249,280
fus_00000759,val,data/FUSeg/val/images/0375.png,data/FUSeg/val/labels/0375.png,1,168,217,250,273
fus_00000760,val,data/FUSeg/val/images/0376.png,data/FUSeg/val/labels/0376.png,1,165,225,196,267
fus_00000761,val,data/FUSeg/val/images/0377.png,data/FUSeg/val/labels/0377.png,1,165,154,236,210
fus_00000762,val,data/FUSeg/val/images/0382.png,data/FUSeg/val/labels/0382.png,1,161,98,312,272
fus_00000763,val,data/FUSeg/val/images/0383.png,data/FUSeg/val/labels/0383.png,1,231,87,280,149
fus_00000764,val,data/FUSeg/val/images/0390.png,data/FUSeg/val/labels/0390.png,1,223,109,291,133
fus_00000765,val,data/FUSeg/val/images/0393.png,data/FUSeg/val/labels/0393.png,1,104,181,174,355
fus_00000766,val,data/FUSeg/val/images/0398.png,data/FUSeg/val/labels/0398.png,1,160,219,186,253
fus_00000767,val,data/FUSeg/val/images/0402.png,data/FUSeg/val/labels/0402.png,1,116,325,172,365
fus_00000768,val,data/FUSeg/val/images/0403.png,data/FUSeg/val/labels/0403.png,1,137,226,158,250
fus_00000769,val,data/FUSeg/val/images/0405.png,data/FUSeg/val/labels/0405.png,1,161,298,192,344
fus_00000770,val,data/FUSeg/val/images/0407.png,data/FUSeg/val/labels/0407.png,1,171,223,223,273
fus_00000771,val,data/FUSeg/val/images/0412.png,data/FUSeg/val/labels/0412.png,1,178,218,229,270
fus_00000772,val,data/FUSeg/val/images/0414.png,data/FUSeg/val/labels/0414.png,1,93,106,307,310
fus_00000773,val,data/FUSeg/val/images/0415.png,data/FUSeg/val/labels/0415.png,1,174,213,199,270
